data_type;site;lat_dd;lon_dd;datum;precision;date;day;month;year;position;habitat;trans_n;temp_c;depth_min;depth_max;visi_vert;visi_hor;point;subs_cover;roughness;obs
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p10.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p11;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p11.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p12;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p12.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p13;zoantideo;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p13.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p14;zoantideo;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p14.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p15;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p15.5;zoantideo;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p16;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p16.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p17;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p17.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p18;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p18.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p19;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;1;23.5;12;16;8;9;p19.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rocky_shore;2;23.5;12;16;8;9;p0;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p0.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p1;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p1.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p2;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p2.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p3;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p3.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p4;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p4.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p5.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p6;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p6.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p7;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p7.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p8;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p8.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p9;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p9.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p10;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p10.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p11;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p11.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p12;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p12.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p13;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p13.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p14;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p14.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p15;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p15.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p16;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p16.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p17;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p17.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p18;turf;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p18.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p19;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;2;23.5;12;16;8;9;p19.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p0;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p0.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p1;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p1.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p2;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p2.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p3;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p3.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p4;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p4.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p5.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p6;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p6.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p7;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p7.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p8;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p8.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p9;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p9.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p10;turf;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p10.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p11;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p11.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p12;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p12.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p13;gorgonia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p13.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p14;alga calcaria crostosa;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p14.5;alga calcaria crostosa;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p15;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p15.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p16;areia;0;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p16.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p17;gorgonia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p17.5;turf;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p18;areia;1;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p18.5;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p19;areia;NA;NA
B;DE;-27.27171;-48.36523;WGS84;TOPO;11/03/2020;11;03;2020;Rebio Arvoredo;rodolith_bed;3;23.5;12;16;8;9;p19.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p0;areia;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p0.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p1;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p1.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p2;zoantideo;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p2.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p3;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p3.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p4;esponja;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p4.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p5;turf;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p5.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p6;alga calcaria crostosa;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p6.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p7;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p7.5;turf;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p8;areia;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p8.5;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p9;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p9.5;turf;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p10;alga calcaria crostosa;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p10.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p11;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p11.5;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p12;esponja;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p12.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p13;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p13.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p14;areia;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p14.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p15;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p15.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p16;zoantideo;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p16.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p17;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p17.5;alga calcaria crostosa;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p18;alga calcaria crostosa;0;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p18.5;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p19;zoantideo;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;1;NA;10;10;5;5;p19.5;areia;NA;NA
B;RN;-27.27823;-48.37542;WGS84;TOPO;06/03/2020;06;03;2020;Rebio Arvoredo;rodolith_bed;2;NA;10;10;5;5;p0;areia;0;NA
